996,45.647,NO,41.3,,,,,,,1.797,2.55,,,BLANK,,,,,,,,,,,,,,,
997,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,173.181,NO,171,,,,,,2.181,,,,,173.181,,,,,,,,,,,,,,,
1000,91.016,NO,70.529,,,15.801,,,3,1.686,,,,91.016,,,,,,,,,,,,,,,
1001,31.387,NO,31.387,0,0,0,0,0,0,0,0,0,0,31.387,,,,,,,,,,,,,,,
1002,3.286,NO,,,3.286,,,,,,,,,3.286,3.286,BEEF,42,,27591,,,,,,,,,,
1003,8.287,NO,8.28,,,,,,,,,,,8.28,8.28,CORN,125,3.37,3487.95,,,,,,,,,,
1004,192.63,NO,172.053,,5,6.696,,,2,4.581,1.8,0.5,,192.63,,,,,,,,,,,,,,,
1005,63.485,NO,59.5,,,3.985,,,,,,,,63.485,,,,,,,,,,,,,,,
1006,10.277,NO,4.047,,,5.03,,,,1.2,,,,10.277,,,,,,,,,,,,,,,
1007,160.373,NO,146.96,,,6.041,,,,5.734,,1.638,,160.373,,,,,,,,,,,,,,,
1008,79.757,NO,77.757,,,,,,,2,,,,79.757,,,,,,,,,,,,,,,
1009,87.77,NO,76.41,0,0,0,0,0,0,2.37,0,0,0,78.78,,,,,,,,,,,,,,,
1010,275.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,237.934,NO,184.35,,,38.371,,,2,13.213,,,,BLANK,,,,,,,,,,,,,,,
1012,80,NO,32.48,,,4.2,,,1,2.32,,,,40,,,,,,,,,,,,,,,
1013,53.753,NO,51.54,,,,,,,1.713,0.5,,,53.753,,,,,,,,,,,,,,,
1015,67.92,NO,,,,,35.22,,1,5.2,26.5,,,67.92,,,,,,,,,,,,,,,
1016,13.755,NO,7,,,2.75,,1,3,,,,,13.75,,,,,,,,,,,,,,,
1017,152.85,NO,126.8,,3,20,,,1,3.25,1.8,,,152.85,,,,,,,,,,,,,,,
1018,104.966,NO,99.5,,,,,,2,3.466,,,,104.966,,,,,,,,,,,,,,,
1019,110.575,NO,105.5,,,,,,2,3.075,,,,110.575,,,,,,,,,,,,,,,
1020,12.741,NO,,,,12.741,,,,,,,,12.741,,,,,,,,,,,,,,,
1021,128.448,NO,61.2,,,2.084,,,1.8,4,,,,69.084,,,,,,,,,,,,,,,
1023,860.376,NO,810.532,,,26.13,,,4,19.714,,,,860.376,,,,,,,,,,,,,,,
1024,15.224,NO,15.224,,,,,,,,,,,15.224,,,,,,,,,,,,,,,
1025,17.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,77.065,NO,,,,23.565,,,,,53.5,,,77.065,,,,,,,,,,,,,,,
1027,26.986,NO,26.98,,,,,,,,,,,26.98,,,,,,,,,,,,,,,
1028,169.58,NO,156.3,,,5.69,,,4.02,3.57,,,,169.58,,,,,,,,,,,,,,,
1030,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,28.57,NO,26.07,,,,,,2.5,,,,,28.57,,,,,,,,,,,,,,,
1032,192.774,NO,129,20,15,28.774,,,,,,,,192.774,,,,,,,,,,,,,,,
1033,72.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,157.214,NO,132.32,,,19.424,,,3.72,1.75,,,,BLANK,,,,,,,,,,,,,,,
1035,263.55,NO,215.972,,,37.97,,,1,2.49,9.15,,,BLANK,,,,,,,,,,,,,,,
1036,40.5,NO,0,0,0,0,34.9,0,0,0.5,5.1,0,0,40.5,,,,,,,,,,,,,,,
1037,54.3,NO,36,0,0,3,0,0,0,1,0,0,0,40,,,,,,,,,,,,,,,
1038,79.976,NO,76.4,,,,,,1.756,1.82,,,,79.976,,,,,,,,,,,,,,,
1039,172.974,NO,135.42,,,33,,,,,3.6,,0.954,172.974,,,,,,,,,,,,,,,
1040,18.814,NO,18.814,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1041,175.141,NO,113.74,,,47.71,,,,10.201,3.49,,,175.141,,,,,,,,,,,,,,,
1042,13,NO,,,,,13,,,,,,,BLANK,,,,,,,,,,,,,,,
1043,367.017,NO,324.3,,,37.787,,,,3.11,,1.82,,367.017,,,,,,,,,,,,,,,
1044,93.606,NO,78.3,,,15.29,,,,,,,,93.59,,,,,,,,,,,,,,,
1045,30.154,NO,12.68,,,,,,2.863,0.641,,,,16.184,,,,,,,,,,,,,,,
1046,96.2,NO,82.89,,,7.42,,,,,5.89,,,96.2,,,,,,,,,,,,,,,
1047,172,NO,136.5,,,30,,,4.25,1.25,,,,BLANK,,,,,,,,,,,,,,,
1048,80,NO,73.54,,,,,,,6.46,,,,80,,,,,,,,,,,,,,,
1049,15.473,NO,12.39,,,,,,,3.083,,,,15.473,,,,,,,,,,,,,,,
1050,5.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,67.107,NO,,66,,,,,,1.107,,,,67.107,,,,,,,,,,,,,,,
1052,131.141,NO,131.141,,,,,,,,,,,131.141,,,,,,,,,,,,,,,
1053,51.29,NO,,34.86,,12.61,,,,1.72,2.1,,,51.29,,,,,,,,,,,,,,,
1054,98,NO,85.33,,,8.16,,,1.59,,0.62,2.3,,98,,,,,,,,,,,,,,,
1055,78.973,NO,65.2,,,10.2,,,3,0.573,,,,78.973,,,,,,,,,,,,,,,
1056,198.318,NO,178.66,,,13.708,,,2.4,3.55,,,,BLANK,,,,,,,,,,,,,,,
1057,115.48,NO,91.912,,,22.283,,,,1.285,,,,115.48,,,,,,,,,,,,,,,
1058,80,NO,68,,,12,,,,,,,,80,,,,,,,,,,,,,,,
1059,160,NO,80,,,,,,,,,,,80,,,,,,,,,,,,,,,
1060,40,NO,32.11,,,7.89,,,,,,,,40,,,,,,,,,,,,,,,
1061,116.5,NO,111.1,,,,,,,5.4,,,,116.5,,,,,,,,,,,,,,,
1063,2.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,155.7,NO,138.882,,,13.8,,,,3.018,,,,155.7,,,,,,,,,,,,,,,
1065,131.195,NO,109.195,,,,,,,22,,,,131.195,,,,,,,,,,,,,,,
1066,21.851,NO,21.851,,,,,,,,,,,BLANK,21.851,GRAN,,,,,,,,,,,,,
1067,227.134,NO,176,,,46.13,,,2,3,,,,227.13,,,,,,,,,,,,,,,
1068,79.519,NO,75,,,,,,,4.519,,,,79.519,75,SOYBEANS,67,8.67,43566.75,,,,,,,,,,
1069,123.029,NO,111.299,,,1.2,,,,0.2,10.33,,,123.029,,,,,,,,,,,,,,,
1070,156.616,NO,128.466,,,,,,,,,,,128.466,,,,,,,,,,,,,,,
1071,264.369,NO,230.55,5.34,,,,,10,9.419,9.06,,,264.369,,,,,,,,,,,,,,,
1072,164.814,NO,89.44,0,11.21,62.164,0,0,2,0,0,0,0,164.814,,,,,,,,,,,,,,,
1074,217.241,NO,157,,,35,,,,14,,,,206,,,,,,,,,,,,,,,
1075,103.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,57.12,NO,52,,,5.12,,,,,,,,57.12,,,,,,,,,,,,,,,
1077,106.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,59.5,NO,58.5,,,,,,,1,,,,59.5,,,,,,,,,,,,,,,
1079,52.527,NO,30.9,,,15,,,1,5.627,,,,52.527,,,,,,,,,,,,,,,
1080,118.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,80,NO,72,,6,,,,2,,,,,80,,,,,,,,,,,,,,,
1082,112.766,NO,103.39,,,,,,,5.686,3.69,,,112.766,,,,,,,,,,,,,,,
1083,23.425,NO,,,,,23.425,,,,,,,23.425,,,,,,,,,,,,,,,
1084,54.919,NO,52.186,,,,,,1.22,1.513,,,,54.919,,,,,,,,,,,,,,,
1085,28.309,NO,18.5,0,0,8.075,0,0,1,0.734,0,0,0,28.309,,,,,,,,,,,,,,,
1086,12.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,480.01,NO,387,13,,77.01,,,3,,,,,BLANK,,,,,,,,,,,,,,,
1088,114.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,191.988,NO,191.988,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1090,103.101,NO,84.73,,,9.404,,,2,6.967,,,,103.101,,,,,,,,,,,,,,,
1091,158.419,NO,112.946,0,0,39.714,0,0,1,4.259,,,,158.419,,,,,,,,,,,,,,,
1092,198.32,NO,164.42,,,27.6,,,1.6,3.3,1.4,,,198.32,,,,,,,,,,,,,,,
1093,1217.725,NO,1047,,,110.334968,,,1.00004,61.537313,,,1.672385,1221.554,,,,,,,,,,,,,,,
1094,22.917,NO,22.917,,,,,,,,,,,22.917,,,,,,,,,,,,,,,
1095,240,NO,240,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1096,101.917,NO,83.947,,,8,,,3,7,,,,101.947,,,,,,,,,,,,,,,
1097,219.226,NO,167.296,39.69,,,,,7.28,0.76,4.2,,,BLANK,,,,,,,,,,,,,,,
1099,118.227,NO,118.227,,,,,,,,,,,118.227,,,,,,,,,,,,,,,
1100,11.935,NO,11.935,,,,,,,,,,,11.935,,,,,,,,,,,,,,,
1101,22.896,NO,,22.646,,,,,,0.25,,,,22.896,,,,,,,,,,,,,,,
1102,14.786,NO,14.786,,,,,,,,,,,14.786,,,,,,,,,,,,,,,
1103,86.109,NO,86.109,,,,,,,,,,,86.109,,,,,,,,,,,,,,,
1104,169.55,NO,162.3,,,,,,,7.25,,,,169.55,,,,,,,,,,,,,,,
1105,67,NO,65,,,,,,,2,,,,67,,,,,,,,,,,,,,,
1106,75.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,37.861,NO,35.747,,,1.01,,,,1.104,,,,37.861,,,,,,,,,,,,,,,
1108,210.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,258,NO,189.77,20,15,21.47,,,5,6.76,,,,258,40,WHEAT,60,5,12000,149.77,CORN,140,3.3,68838,20,HAY,,,
1110,296.46,NO,247.46,,,45,,,4,,,,,296.46,,,,,,,,,,,,,,,
1111,14.468,NO,14.468,,,,,,,,,,,14.468,,,,,,,,,,,,,,,
1112,59.769,NO,58.901,0,0,0.868,0,0,0,0,0,0,0,59.769,,,,,,,,,,,,,,,
1113,77.74,NO,77.74,,,,,,,,,,,77.74,,,,,,,,,,,,,,,
1114,11.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,87.684,NO,72.331,,,,,,2,5.543,7.81,,,87.684,,,,,,,,,,,,,,,
1117,72.992,NO,,65.78,,,,,,4.252,2.96,,,72.992,,,,,,,,,,,,,,,
1118,31,NO,31,,,,,,,,,,,31,,,,,,,,,,,,,,,
1119,18.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,40,NO,28.03,0,0,4.84,0,0,0,0.814,1.13,0,0,34.814,,,,,,,,,,,,,,,
1121,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,114.379,NO,103,,,4,,,3,4.379,,,,114.379,,,,,,,,,,,,,,,
1123,104.673,NO,84.364,,,18.419,,,,1.89,,,,104.673,,,,,,,,,,,,,,,
1124,58.745,NO,49.886,0,0,0,0,0,0,0,0,0,0,BLANK,,,,,,,,,,,,,,,
1125,219.274,NO,162.24,9.06,,,32.74,,9.53,5.704,,,,219.274,,,,,,,,,,,,,,,
1126,23.963,NO,14.6,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1127,18.936,NO,17.686,,,,,,1.25,,,,,18.936,,,,,,,,,,,,,,,
1128,258.027,NO,189.261,,,41.36,,,,23.906,,3.5,,BLANK,,,,,,,,,,,,,,,
1129,32.51,NO,18,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1130,138.289,NO,112.45,5.13,,,,,,15.644,,,,133.224,,,,,,,,,,,,,,,
1131,18.19,NO,,,,,18.19,,,,,,,18.19,,,,,,,,,,,,,,,
1132,17.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,196.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,28.934,NO,16.964,,2.77,7,,,2,0.2,,,,28.934,,,,,,,,,,,,,,,
1135,121.284,NO,111.317,,,,,,3.967,6,,,,121.284,,,,,,,,,,,,,,,
1136,73.899,NO,52,,,10.1,,,,1.54,10.25,,,73.89,,,,,,,,,,,,,,,
1137,77.28,NO,70.437,,,,,,,,,,,70.437,,,,,,,,,,,,,,,
1138,65.474,NO,56.474,,,,,,,,9,,,BLANK,,,,,,,,,,,,,,,
1139,196.702,NO,111.77,9,,60,,,1,7.23,7.7,,,196.7,,,,,,,,,,,,,,,
1140,75.041,NO,58,0,0,8,0,0,0,9.04,0,0,0,75.04,,,,,,,,,,,,,,,
1141,432.294,NO,427.294,,,,,,,,,,,427.294,,,,,,,,,,,,,,,
1142,354.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,28.575,NO,21.475,,,3.1,,,1.5,,2.5,,,28.575,,,,,,,,,,,,,,,
1144,47.961,NO,35.961,,,7,,,5,,,,,47.961,,,,,,,,,,,,,,,
1145,145.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,24.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,218.57,NO,187.474,,,20.86,,,,5.5,,4.736,,218.57,,,,,,,,,,,,,,,
1149,23,BLANK,,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1150,80.92,NO,,78.92,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1151,105.926,NO,87.836,,,11.8,,,,,6.29,,,105.926,,,,,,,,,,,,,,,
1152,121.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,24.73,NO,22.5,,,,,,,1.23,,,,24.73,,,,,,,,,,,,,,,
1154,63.491,NO,59.509,,,,,,,3.982,,,,63.491,,,,,,,,,,,,,,,
1155,22.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,123.758,NO,123.758,,,,,,,,,,,123.758,,,,,,,,,,,,,,,
1157,25.2,NO,25,,,,,,,0.2,,,,25.2,,,,,,,,,,,,,,,
1158,192.543,NO,177.9,0,0,10,0,0,2,8.03,0,0,0,197.93,,,,,,,,,,,,,,,
1159,127.356,NO,118.023,,,0.687,,,1.46,1.706,,5.48,,127.356,,,,,,,,,,,,,,,
1160,13.81,NO,10.4,,,3.4,,,,,,,,13.8,,,,,,,,,,,,,,,
1161,295.126,NO,284.11,,,,,,4.5,2.496,0.5,3.52,,295.126,,,,,,,,,,,,,,,
1162,540.193,NO,406.59,8,,71.32,,,7,,13.703,9.58,,516.193,,,,,,,,,,,,,,,
1163,10.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,79.25,NO,58.99,,3.39,,10,,1.77,3.43,1.69,,,79.25,,,,,,,,,,,,,,,
1165,90.8,NO,62.211,,,20.83,,,0,7.759,0,,,90.8,,,,,,,,,,,,,,,
1166,153.802,NO,89.716,,,58.091,,,,5.995,,,,153.802,,,,,,,,,,,,,,,
1167,106.632,NO,106.632,,,,,,,,,,,106.632,,,,,,,,,,,,,,,
1168,227.525,NO,178.1,,,43.54,,,4.3,1.585,,,,227.525,,,,,,,,,,,,,,,
1169,80,NO,66.07,,,,,,1,11.93,1,,,80,,,,,,,,,,,,,,,
1170,348.952,NO,333.41,,,13.79,,,4.794,12.653,,,,364.647,,,,,,,,,,,,,,,
1171,104.732,NO,80.7,0,0,0,23.57,0,0,0,0.462,0,0,104.732,,,,,,,,,,,,,,,
1172,89.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,24.83,NO,16.76,,,6.57,,,1,0.5,,,,24.83,,,,,,,,,,,,,,,
1174,93.4,NO,93.4,,,,,,,,,,,93.4,5.855,BEANS,44,7.89,2030.886,59.918,"BEANS, CORN",208,11.04,28915.36,17.627,WHEAT,72.5,4.83,6172.53
1175,194.523,NO,152,0,0,17,0,0,1.34,12.513,11.67,0,0,194.523,,,,,,,,,,,,,,,
1176,269.586,NO,269.15,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1177,97.098,NO,97.098,,,,,,,,,,,97.098,,,,,,,,,,,,,,,
1178,43.338,NO,,,43.338,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1179,127.762,NO,103,,,17.5,,,1,3.742,2.52,,,127.762,,,,,,,,,,,,,,,
1180,14.51,NO,,,,,14,,,0.51,,,,BLANK,,,,,,,,,,,,,,,
1181,219.868,NO,191.77,0,0,15.7,0,0,1.9,5.34,0,0,0,214.71,,,,,,,,,,,,,,,
1182,10.26,NO,8,,,,,,2.26,,,,,10.26,,,,,,,,,,,,,,,
1183,150.635,YES,144,0,,6,,0,0,0.635,,,,150.635,,,,,,,,,,,,,,,
1184,75,NO,58.3,,,13.7,,,3,,,,,75,,,,,,,,,,,,,,,
1185,7.95,NO,7.95,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1186,80,NO,60,,17,,,,1,2,,,,BLANK,,,,,,,,,,,,,,,
1187,140.318,NO,115.928,,,10.869,,,,6,,7.521,,140.318,,,,,,,,,,,,,,,
1188,147.38,NO,53,,,18,,,,2.001,,,,BLANK,,,,,,,,,,,,,,,
1189,76.52,NO,70,,,,,,,6.52,,,,BLANK,60,CORN,2.16,3.5,42360,10,BEANS,33,8,2640,,,,,
1190,239.291,NO,228.87,,,6.26,,,,4.161,,,,239.291,,,,,,,,,,,,,,,
1191,51.274,NO,51.274,,,,,,,,,,,51.274,,,,,,,,,,,,,,,
1192,12.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,28,NO,15,,,10,,,,3,,,,BLANK,,,,,,,,,,,,,,,
1194,416.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,145.85,NO,141.8,,,4.05,,,,,,,,145.85,,,,,,,,,,,,,,,
1196,238.51,NO,232.83,,,,,,,4,,1.68,,238.51,,,,,,,,,,,,,,,
1197,280.133,NO,280.133,,,,,,,,,,,280.133,,,,,,,,,,,,,,,
1198,22.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,160.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,100,NO,83.306,,,12.947,,,,3.747,,,,100,,,,,,,,,,,,,,,
1201,95.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,107.288,NO,84,0.86,,14,,,4,4.428,,,,107.288,,,,,,,,,,,,,,,
1203,51.692,NO,43.942,,,6,,,1,0.75,,,,51.692,,,,,,,,,,,,,,,
1204,356.253,NO,95.55,,,,,,,3.401,,1.5,,100.451,,,,,,,,,,,,,,,
1205,273.592,NO,278.972,7,,,,,7.62,,,,,BLANK,,,,,,,,,,,,,,,
1206,434.836,NO,344.627,,,,,,4,10,4,,,362.627,,,,,,,,,,,,,,,
1207,70.947,NO,69.99,,,,,,,0.957,,,,70.947,,,,,,,,,,,,,,,
1210,146.428,NO,119.66,,,16.95,,,,9.818,,,,146.428,,,,,,,,,,,,,,,
1211,220.198,NO,65,,,119.9,,,,,,,,184.9,,,,,,,,,,,,,,,
1212,90,NO,54.13,,,27.9,,,1,6.97,,,,BLANK,,,,,,,,,,,,,,,
1213,25.795,NO,25.795,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1214,138.522,NO,,,,33.71,,,,,,,104.81,BLANK,,,,,,,,,,,,,,,
1215,34.323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,4.662,NO,,,3.66,,,,1.002,,,,,4.662,3.66,PASTURE,,,2565,,,,,,,,,,
1217,100,NO,71.38,6,,14.62,,,3.19,,4.81,,,100,,,,,,,,,,,,,,,
1218,124.382,NO,99,0,0,19.3,,,3,3.082,,,,124.382,,,,,,,,,,,,,,,
1219,79.356,NO,28,,,51.356,,,,,,,,79.356,,,,,,,,,,,,,,,
1220,94.999,NO,58,,,5.243,,,2.5,4.856,24.4,,,94.999,,,,,,,,,,,,,,,
1221,122.956,NO,117.83,,,,,,1,4.126,,,,122.956,,,,,,,,,,,,,,,
1222,40,NO,22.694,,,15.696,,,1,0.61,,,,40,,,,,,,,,,,,,,,
1223,72.25,NO,27.61,27,,11.64,,,2,4,,,,72.25,,,,,,,,,,,,,,,
1224,78.66,NO,67,,,9,,,1,1.66,,,,78.66,,,,,,,,,,,,,,,
1225,39.373,NO,39.373,,,,,,,,,,,39.373,,,,,,,,,,,,,,,
1226,88.723,NO,75.81,,,1.46,,,1.88,4.98,4.59,,,88.72,,,,,,,,,,,,,,,
1227,54.013,NO,53.305,,,,,,,0.708,,,,54.013,,,,,,,,,,,,,,,
1228,22.838,NO,19.5,,,,,,3.338,,,,,22.838,,,,,,,,,,,,,,,
1229,70,NO,45.65,,,16.7,,,2.87,3.37,1.41,,,70,,,,,,,,,,,,,,,
1230,83.009,NO,67,,,6.6,,,,4.399,,,,BLANK,,,,,,,,,,,,,,,
1231,52.638,NO,34.7,,,17.938,,,,,,,,BLANK,,,,,,,,,,,,,,,
1232,78.372,NO,52.07,,,17.87,,,2.82,2.84,2.77,,,78.372,,,,,,,,,,,,,,,
1233,12.556,NO,12.556,,,,,,,,,,,12.556,,,,,,,,,,,,,,,
1234,65.379,NO,1.3,,,44.451,,,,5.9,,,,51.651,,,,,,,,,,,,,,,
1235,76.015,NO,27.47,,,,,,,8.545,,,,36.015,,,,,,,,,,,,,,,
1237,160,NO,158,,,,,,1,1,,,,160,,,,,,,,,,,,,,,
1238,49.0782,NO,42.91,,,6.17,,,,,,,,49.08,,,,,,,,,,,,,,,
1239,83.3,NO,75.92,,,,,,3.38,4,,,,83.3,,,,,,,,,,,,,,,
1240,538.057,NO,301.995,,,,122.205,,,31.966,10.28,71.611,,538.057,,,,,,,,,,,,,,,
1241,97.89,NO,37.89,,45,8,,,7,,,,,97.89,,,,,,,,,,,,,,,
1242,11.354,NO,1.59,,,,,,,1.8,,,7.964,11.354,,,,,,,,,,,,,,,
1243,452.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,105.516,NO,100.81,,,,,,,4.706,,,,105.516,,,,,,,,,,,,,,,
1245,37.638,NO,2.638,,,,35,,,,,,,37.638,,,,,,,,,,,,,,,
1246,91.228,NO,38,,,,,,,,2,,,40,,,,,,,,,,,,,,,
1247,80,NO,63,1,,8.8,,,2.2,5,,,,80,,,,,,,,,,,,,,,
1248,68.603,NO,,,,,24,,,,,,,BLANK,,,,,,,,,,,,,,,
1249,165.703,NO,130,,10,5,,,1,19.703,,,,BLANK,,,,,,,,,,,,,,,
1250,354.077,NO,295,10,11,,38.07,,,,,,,354.07,,,,,,,,,,,,,,,
1251,159.795,NO,120,,,32.335,,,3,3,1.46,,,159.795,,,,,,,,,,,,,,,
1252,17.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,382.013,NO,325.921,,,42.716,,,,9.086,4.29,,,382.013,,,,,,,,,,,,,,,
1254,71.573,NO,57.55,,,14.023,,,,,,,,BLANK,,,,,,,,,,,,,,,
1255,90.126,NO,65,15,,,,,,10,,,,90,,,,,,,,,,,,,,,
1256,42.938,NO,41.93,,,,,,,1,,,,41.93,,,,,,,,,,,,,,,
1257,55.148,NO,50.28,,,4.868,,,,,,,,55.148,,,,,,,,,,,,,,,
1258,196.219,NO,175,,,15,,,,6.219,,,,196.219,,,,,,,,,,,,,,,
1259,87.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,71.513,NO,66.3,,,,,,5.213,,,,,71.513,,,,,,,,,,,,,,,
1261,40,NO,39,,,,,,,1,,,,40,,,,,,,,,,,,,,,
1262,67.856,NO,51.8,,,8.075,,,1,7.601,,,,67.856,,,,,,,,,,,,,,,
1263,26.937,NO,24.866,,,,,,1,1.071,,,,26.937,,,,,,,,,,,,,,,
1264,200.143,NO,167.001,,16,,,,6,11.142,,,,BLANK,,,,,,,,,,,,,,,
1265,110.931,NO,50.617,,,,,,,,,,,50.617,,,,,,,,,,,,,,,
1266,296.682,NO,253.725,,,18.64,,,2,16.647,5.67,,,296.682,,,,,,,,,,,,,,,
1267,43.18,NO,,,,10.6,,,,,32.58,,,43.18,,,,,,,,,,,,,,,
1268,117.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,217.05,NO,174.87,,,38.64,,,2.07,,1.47,,,217.05,,,,,,,,,,,,,,,
1270,94.91,YES,60,,,,30,,3,1.491,,,,94.91,,,,,,,,,,,,,,,
1271,64.19,NO,56.52,,,,,,2,5.67,,,,64.19,,,,,,,,,,,,,,,
1273,13.18,NO,9.82,,,3.36,,,,,,,,13.18,,,,,,,,,,,,,,,
1274,85.33,NO,60,,,12,,,1,12.33,,,,85.33,,,,,,,,,,,,,,,
1275,50,NO,37.16,,,7.36,,,3.1,0.87,0.8,0.71,,50,,,,,,,,,,,,,,,
1276,123.481,NO,120.1,,,,,,1,2.381,,,,123.481,,,,,,,,,,,,,,,
1277,80,NO,78.207,,,,,,,1.793,,,,80,,,,,,,,,,,,,,,
1278,258.795,NO,203.48,0,0,18.22,0,0,2.1,15.937,0,0,0,239.737,,,,,,,,,,,,,,,
1279,78.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,4.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,40.778,NO,30,,,2.778,,,8,,,,,BLANK,,,,,,,,,,,,,,,
1283,138,NO,122,,,,,,4,12,,,,138,,,,,,,,,,,,,,,
1284,78,NO,44,,,23,,,3,3.96,4.04,,,78,,,,,,,,,,,,,,,
1285,128.55,NO,128.55,,,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1286,100.698,NO,90.01,,4.4,,,,,6.288,,,,100.698,,,,,,,,,,,,,,,
1287,156,NO,,,,23.41,,,3.74,,128.85,,,156,,,,,,,,,,,,,,,
1288,75.46,NO,75.46,,,,,,,,,,,75.46,,,,,,,,,,,,,,,
1289,22.3,NO,20,,,,,,1.5,0.8,,,,22.3,,,,,,,,,,,,,,,
1290,491.979,NO,427.659,,,,,,,,64.32,,,491.979,,,,,,,,,,,,,,,
1291,58.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,185,NO,160,0,0,10,0,0,3,12,0,0,0,185,,,,,,,,,,,,,,,
1293,25.188,NO,23,,,,,,,,,,,23,,,,,,,,,,,,,,,
1294,305.025,NO,293.18,,,,,,,6.759,,5.086,,305.025,,,,,,,,,,,,,,,
1295,246.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,201.372,NO,179.63,,,18,,,2.05,1.692,,,,201.372,,,,,,,,,,,,,,,
1297,14.236,NO,6.53,,,,,,,4.596,3.16,,,BLANK,,,,,,,,,,,,,,,
1299,24.486,NO,21.986,,,,,,,2.5,,,,24.486,,,,,,,,,,,,,,,
1300,423.965,NO,380,,,22.965,,,7,14,,,,423.965,262,CORN,201,3.75,197482.5,118,BEANS,57,9.8,65914.8,,,,,
1301,18.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,61.67,NO,54.12,,,6.81,,,,0.74,,,,61.67,,,,,,,,,,,,,,,
1303,63.102,NO,62.5,,,,,,,0.602,,,,BLANK,,,,,,,,,,,,,,,
1304,80,NO,72,,,7,,,1,,,,,80,,,,,,,,,,,,,,,
1305,121.662,NO,96.5,,,,,,,0.688,,2,,99.188,,,,,,,,,,,,,,,
1306,20,NO,13.9,,,4.18,,,1,0.92,,,,20,,,,,,,,,,,,,,,
1307,525.588,NO,430.434,,,43.118,,,,8.806,43.23,,,525.588,,,,,,,,,,,,,,,
1308,210.55,NO,175.55,,35,,,,,,,,,BLANK,,,,,,,,,,,,,,,
1309,170.985,NO,124.554,,14.2,18.68,,,1,12.551,,,,170.985,,,,,,,,,,,,,,,
1310,66.91,NO,53,,,11,,,2,0.91,,,,66.91,,,,,,,,,,,,,,,
1311,60.105,NO,51.505,,,,,,,,8.6,,,60.105,,,,,,,,,,,,,,,
